,ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）,address
86686,38206-5003-120.zip,202302131028,西条市野々市,91-13,,,西条市野々市91-13
86687,38206-5003-120.zip,202302131028,西条市野々市,91-14,,,西条市野々市91-14
86688,38206-5003-120.zip,202302131028,西条市野々市,91-16,,,西条市野々市91-16
86689,38206-5003-120.zip,202302131028,西条市野々市,91-17,,,西条市野々市91-17
86690,38206-5003-120.zip,202302131028,西条市野々市,91-18,,,西条市野々市91-18
86691,38206-5003-120.zip,202302131028,西条市野々市,92-1,,,西条市野々市92-1
86692,38206-5003-120.zip,202302131028,西条市野々市,92-3,,,西条市野々市92-3
86693,38206-5003-120.zip,202302131028,西条市野々市,92-4,,,西条市野々市92-4
86694,38206-5003-120.zip,202302131028,西条市野々市,92-5,,,西条市野々市92-5
86695,38206-5003-120.zip,202302131028,西条市野々市,92-6,,,西条市野々市92-6
86696,38206-5003-120.zip,202302131028,西条市野々市,92-7,,,西条市野々市92-7
86697,38206-5003-120.zip,202302131028,西条市野々市,92-8,,,西条市野々市92-8
86698,38206-5003-120.zip,202302131028,西条市野々市,92-9,,,西条市野々市92-9
86699,38206-5003-120.zip,202302131028,西条市野々市,95-4,,,西条市野々市95-4
86700,38206-5003-120.zip,202302131028,西条市野々市,95-5,,,西条市野々市95-5
86701,38206-5003-120.zip,202302131028,西条市野々市,95-6,,,西条市野々市95-6
86702,38206-5003-120.zip,202302131028,西条市野々市,95-7,,,西条市野々市95-7
86703,38206-5003-120.zip,202302131028,西条市野々市,96,,,西条市野々市96
86704,38206-5003-120.zip,202302131028,西条市野々市,97-3,,,西条市野々市97-3
86705,38206-5003-120.zip,202302131028,西条市野々市,97-4,,,西条市野々市97-4
86706,38206-5003-120.zip,202302131028,西条市野々市,97-5,,,西条市野々市97-5
86707,38206-5003-120.zip,202302131028,西条市野々市,98-1,,,西条市野々市98-1
86708,38206-5003-120.zip,202302131028,西条市野々市,98-2,,,西条市野々市98-2
86709,38206-5003-120.zip,202302131028,西条市野々市,99-1,,,西条市野々市99-1
86710,38206-5003-120.zip,202302131028,西条市野々市,99-2,,,西条市野々市99-2
86711,38206-5003-120.zip,202302131028,西条市野々市,99-3,,,西条市野々市99-3
86712,38206-5003-120.zip,202302131028,西条市野々市,99-5,,,西条市野々市99-5
86713,38206-5003-120.zip,202302131028,西条市野々市,99-6,,,西条市野々市99-6
86714,38206-5003-120.zip,202302131028,西条市野々市,100-2,,,西条市野々市100-2
86715,38206-5003-120.zip,202302131028,西条市野々市,102-1,,,西条市野々市102-1
86716,38206-5003-120.zip,202302131028,西条市野々市,102-2,,,西条市野々市102-2
86717,38206-5003-120.zip,202302131028,西条市野々市,102-3,,,西条市野々市102-3
86718,38206-5003-120.zip,202302131028,西条市野々市,103-1,,,西条市野々市103-1
86719,38206-5003-120.zip,202302131028,西条市野々市,103-2,,,西条市野々市103-2
