,ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）,address
310736,38206-5003-141.zip,202302131028,西条市禎瑞,303,,,西条市禎瑞303
310737,38206-5003-141.zip,202302131028,西条市禎瑞,304-1,,,西条市禎瑞304-1
310738,38206-5003-141.zip,202302131028,西条市禎瑞,304-2,,,西条市禎瑞304-2
310739,38206-5003-141.zip,202302131028,西条市禎瑞,305,,,西条市禎瑞305
310740,38206-5003-141.zip,202302131028,西条市禎瑞,306,,,西条市禎瑞306
310741,38206-5003-141.zip,202302131028,西条市禎瑞,307,,,西条市禎瑞307
310742,38206-5003-141.zip,202302131028,西条市禎瑞,308,,,西条市禎瑞308
310743,38206-5003-141.zip,202302131028,西条市禎瑞,309,,,西条市禎瑞309
310744,38206-5003-141.zip,202302131028,西条市禎瑞,310-1,,,西条市禎瑞310-1
310745,38206-5003-141.zip,202302131028,西条市禎瑞,310-2,,,西条市禎瑞310-2
310746,38206-5003-141.zip,202302131028,西条市禎瑞,311-1,,,西条市禎瑞311-1
310747,38206-5003-141.zip,202302131028,西条市禎瑞,311-2,,,西条市禎瑞311-2
310748,38206-5003-141.zip,202302131028,西条市禎瑞,311-3,,,西条市禎瑞311-3
310749,38206-5003-141.zip,202302131028,西条市禎瑞,312,,,西条市禎瑞312
310750,38206-5003-141.zip,202302131028,西条市禎瑞,313,,,西条市禎瑞313
310751,38206-5003-141.zip,202302131028,西条市禎瑞,314,,,西条市禎瑞314
310752,38206-5003-141.zip,202302131028,西条市禎瑞,315,,,西条市禎瑞315
310753,38206-5003-141.zip,202302131028,西条市禎瑞,316,,,西条市禎瑞316
310754,38206-5003-141.zip,202302131028,西条市禎瑞,317,,,西条市禎瑞317
310755,38206-5003-141.zip,202302131028,西条市禎瑞,318,,,西条市禎瑞318
310756,38206-5003-141.zip,202302131028,西条市禎瑞,319,,,西条市禎瑞319
310757,38206-5003-141.zip,202302131028,西条市禎瑞,320,,,西条市禎瑞320
310758,38206-5003-141.zip,202302131028,西条市禎瑞,321-1,,,西条市禎瑞321-1
310759,38206-5003-141.zip,202302131028,西条市禎瑞,321-2,,,西条市禎瑞321-2
310760,38206-5003-141.zip,202302131028,西条市禎瑞,322,,,西条市禎瑞322
310761,38206-5003-141.zip,202302131028,西条市禎瑞,323,,,西条市禎瑞323
310762,38206-5003-141.zip,202302131028,西条市禎瑞,324,,,西条市禎瑞324
310763,38206-5003-141.zip,202302131028,西条市禎瑞,325-1,,,西条市禎瑞325-1
310764,38206-5003-141.zip,202302131028,西条市禎瑞,325-2,,,西条市禎瑞325-2
310765,38206-5003-141.zip,202302131028,西条市禎瑞,326,,,西条市禎瑞326
310766,38206-5003-141.zip,202302131028,西条市禎瑞,327,,,西条市禎瑞327
310767,38206-5003-141.zip,202302131028,西条市禎瑞,328,,,西条市禎瑞328
310768,38206-5003-141.zip,202302131028,西条市禎瑞,329,,,西条市禎瑞329
310769,38206-5003-141.zip,202302131028,西条市禎瑞,330,,,西条市禎瑞330
310770,38206-5003-141.zip,202302131028,西条市禎瑞,331,,,西条市禎瑞331
310771,38206-5003-141.zip,202302131028,西条市禎瑞,332,,,西条市禎瑞332
310772,38206-5003-141.zip,202302131028,西条市禎瑞,333,,,西条市禎瑞333
310773,38206-5003-141.zip,202302131028,西条市禎瑞,334,,,西条市禎瑞334
310774,38206-5003-141.zip,202302131028,西条市禎瑞,335,,,西条市禎瑞335
310775,38206-5003-141.zip,202302131028,西条市禎瑞,336,,,西条市禎瑞336
310776,38206-5003-141.zip,202302131028,西条市禎瑞,337,,,西条市禎瑞337
310777,38206-5003-141.zip,202302131028,西条市禎瑞,338,,,西条市禎瑞338
310778,38206-5003-141.zip,202302131028,西条市禎瑞,339-1,,,西条市禎瑞339-1
310779,38206-5003-141.zip,202302131028,西条市禎瑞,339-2,,,西条市禎瑞339-2
310780,38206-5003-141.zip,202302131028,西条市禎瑞,340-1,,,西条市禎瑞340-1
310781,38206-5003-141.zip,202302131028,西条市禎瑞,340-2,,,西条市禎瑞340-2
310782,38206-5003-141.zip,202302131028,西条市禎瑞,341-1,,,西条市禎瑞341-1
310783,38206-5003-141.zip,202302131028,西条市禎瑞,341-2,,,西条市禎瑞341-2
310784,38206-5003-141.zip,202302131028,西条市禎瑞,341-3,,,西条市禎瑞341-3
310785,38206-5003-141.zip,202302131028,西条市禎瑞,341-4,,,西条市禎瑞341-4
310786,38206-5003-141.zip,202302131028,西条市禎瑞,342,,,西条市禎瑞342
310787,38206-5003-141.zip,202302131028,西条市禎瑞,343,,,西条市禎瑞343
310788,38206-5003-141.zip,202302131028,西条市禎瑞,344,,,西条市禎瑞344
310789,38206-5003-141.zip,202302131028,西条市禎瑞,347,,,西条市禎瑞347
310790,38206-5003-141.zip,202302131028,西条市禎瑞,349-2,,,西条市禎瑞349-2
310791,38206-5003-141.zip,202302131028,西条市禎瑞,350,,,西条市禎瑞350
310792,38206-5003-141.zip,202302131028,西条市禎瑞,351,,,西条市禎瑞351
310793,38206-5003-141.zip,202302131028,西条市禎瑞,352-1,,,西条市禎瑞352-1
310794,38206-5003-141.zip,202302131028,西条市禎瑞,352-2,,,西条市禎瑞352-2
310795,38206-5003-141.zip,202302131028,西条市禎瑞,352-3,,,西条市禎瑞352-3
310796,38206-5003-141.zip,202302131028,西条市禎瑞,352-6,,,西条市禎瑞352-6
310797,38206-5003-141.zip,202302131028,西条市禎瑞,352-7,,,西条市禎瑞352-7
310798,38206-5003-141.zip,202302131028,西条市禎瑞,352-8,,,西条市禎瑞352-8
310799,38206-5003-141.zip,202302131028,西条市禎瑞,352-9,,,西条市禎瑞352-9
310800,38206-5003-141.zip,202302131028,西条市禎瑞,352-10,,,西条市禎瑞352-10
310801,38206-5003-141.zip,202302131028,西条市禎瑞,352-11,,,西条市禎瑞352-11
310802,38206-5003-141.zip,202302131028,西条市禎瑞,352-12,,,西条市禎瑞352-12
310803,38206-5003-141.zip,202302131028,西条市禎瑞,352-13,,,西条市禎瑞352-13
310804,38206-5003-141.zip,202302131028,西条市禎瑞,352-14,,,西条市禎瑞352-14
310805,38206-5003-141.zip,202302131028,西条市禎瑞,352-15,,,西条市禎瑞352-15
310806,38206-5003-141.zip,202302131028,西条市禎瑞,352-16,,,西条市禎瑞352-16
310807,38206-5003-141.zip,202302131028,西条市禎瑞,352-17,,,西条市禎瑞352-17
310808,38206-5003-141.zip,202302131028,西条市禎瑞,356,,,西条市禎瑞356
310809,38206-5003-141.zip,202302131028,西条市禎瑞,357-1,,,西条市禎瑞357-1
310810,38206-5003-141.zip,202302131028,西条市禎瑞,357-2,,,西条市禎瑞357-2
310811,38206-5003-141.zip,202302131028,西条市禎瑞,358-1,,,西条市禎瑞358-1
310812,38206-5003-141.zip,202302131028,西条市禎瑞,358-2,,,西条市禎瑞358-2
310813,38206-5003-141.zip,202302131028,西条市禎瑞,358-3,,,西条市禎瑞358-3
310814,38206-5003-141.zip,202302131028,西条市禎瑞,359,,,西条市禎瑞359
